1491	16423	8
1491	16542	1
1491	16671	2
1491	16721	16
1491	16766	2
1491	16781	2
1491	16783	10
1491	16800	15
1491	16821	23
1491	16940	1
1491	16970	128
1491	17012	5
1491	17248	2
1491	17277	2
1491	17368	5
1491	17570	152
1491	17668	80
1491	17777	21
1491	17795	1
1491	17965	34
1491	18208	29
1491	18501	33
1491	18600	8
1491	18675	10
1491	18807	34
1491	18977	7
1491	19518	10
1491	19524	10
1491	19528	14
1491	19576	12
1491	19744	16
1491	19831	5
1670	2126	3
1670	2158	13
1670	2187	22
1670	3076	1
1670	3352	3
1670	3421	12
1670	3783	14
1670	3888	1
1670	4538	4
1670	4626	1
1670	4907	1
1670	4928	2
1670	5038	1
1670	5544	2
1670	5813	2
1670	5849	1
1670	5897	1
1670	6665	1
1670	6836	14
1670	7287	1
1670	7321	13
1670	7568	2
1670	7965	1
1670	8176	26
1670	9406	1
1670	9535	15
1670	9935	2
1670	10248	24
1670	10580	7
1670	13165	2
1670	13267	12
1670	13330	1
1670	13423	8
1670	13640	1
1670	14273	17
1670	14562	1
1670	15467	1
1670	16124	1
1670	16781	1
1670	16783	4
1670	17012	2
1670	17795	1
1670	18245	2
1670	19518	15
1670	19524	14
1856	2139	10
1856	2563	6
1856	2868	1
1856	2915	1
1856	3352	3
1856	3421	2
1856	3435	2
1856	3837	7
1856	4103	1
1856	4170	2
1856	4538	1
1856	4797	1
1856	4928	1
1856	5015	1
1856	5043	6
1856	5811	2
1856	5813	10
1856	5849	4
1856	5897	3
1856	5904	4
1856	6570	1
1856	6665	1
1856	6836	1
1856	7027	6
1856	7287	3
1856	7321	1
1856	7568	5
1856	7748	2
1856	7965	1
1856	8176	3
1856	8372	2
1856	9351	1
1856	9358	3
1856	9378	2
1856	9535	3
1856	9899	1
1856	9915	2
1856	10248	1
1856	10351	3
1856	10650	2
1856	11169	2
1856	11950	6
1856	12307	7
1856	13425	2
1856	13640	5
1856	13907	1
1856	13969	3
1856	14279	4
1856	14392	1
1856	14541	1
1856	14543	1
1856	14562	5
1856	14856	1
1856	14869	2
1856	15568	1
1856	15727	2
1856	15842	2
1856	15986	2
1856	16347	5
1856	16423	1
1856	16721	1
1856	16781	1
1856	16783	4
1856	16970	4
1856	17277	1
1856	17570	1
1856	17795	3
1856	17965	1
1856	18600	1
1856	18807	12
1856	18977	2
1856	19524	1
1856	19576	1
1926	2139	5
1926	2158	1
1926	2648	15
1926	3076	3
1926	5811	1
1926	5813	4
1926	5897	13
1926	5904	6
1926	6570	4
1926	6747	1
1926	6836	2
1926	7158	1
1926	8176	1
1926	8683	15
1926	8883	2
1926	9351	12
1926	9378	3
1926	9935	1
1926	10573	1
1926	11648	1
1926	12037	132
1926	12307	25
1926	12321	1
1926	13640	14
1926	14562	10
1926	14767	3
1926	16821	4
1926	16970	4
1926	17248	3
1926	17368	23
1926	17570	7
1926	17965	1
1926	18501	3
1926	18600	4
1926	18807	8
1926	19528	3
2029	2139	2
2029	2187	1
2029	2563	1
2029	2648	3
2029	2868	19
2029	3076	10
2029	3783	1
2029	3837	1
2029	4103	10
2029	4170	3
2029	4797	1
2029	4928	1
2029	5038	4
2029	5043	3
2029	5544	35
2029	5811	3
2029	5813	2
2029	5849	2
2029	5897	10
2029	5904	1
2029	6174	9
2029	6570	7
2029	6747	4
2029	7027	11
2029	7287	1
2029	7333	1
2029	7527	2
2029	7568	1
2029	7739	23
2029	7748	1
2029	8176	5
2029	8883	21
2029	9028	1
2029	9351	15
2029	9378	26
2029	9535	1
2029	9899	1
2029	10338	57
2029	10573	1
2029	11648	1
2029	11816	1
2029	12321	1
2029	13423	1
2029	13543	3
2029	13640	4
2029	13907	1
2029	13969	9
2029	14279	2
2029	14392	1
2029	14541	2
2029	14543	1
2029	14562	2
2029	14767	1
2029	14856	9
2029	14869	11
2029	15004	1
2029	15171	13
2029	15568	3
2029	15591	1
2029	15614	19
2029	15727	2
2029	16721	2
2029	16766	1
2029	16800	40
2029	16821	1
2029	16970	8
2029	17570	16
2029	17668	27
2029	17777	2
2029	18208	21
2029	18501	3
2029	19528	2
2029	19576	9
2126	2158	2
2126	2187	1
2126	2868	4
2126	3076	1
2126	3352	1
2126	3421	3
2126	3783	2
2126	3888	8
2126	4103	1
2126	4170	1
2126	4538	1
2126	4797	1
2126	4907	2
2126	4928	2
2126	5015	3
2126	5043	1
2126	5544	2
2126	5813	1
2126	5849	3
2126	5897	1
2126	5945	3
2126	6570	3
2126	6836	1
2126	7027	1
2126	7158	6
2126	7321	7
2126	7333	3
2126	7527	2
2126	7568	3
2126	7739	1
2126	7748	1
2126	7754	3
2126	7965	3
2126	8176	11
2126	8883	1
2126	9028	3
2126	9351	1
2126	9378	9
2126	9406	3
2126	9531	1
2126	9535	6
2126	9915	1
2126	9935	1
2126	10338	3
2126	11648	3
2126	12037	2
2126	12387	1
2126	12700	3
2126	13165	3
2126	13330	4
2126	13969	1
2126	14279	1
2126	14392	1
2126	14543	2
2126	14562	5
2126	14767	2
2126	14856	2
2126	14869	1
2126	15004	2
2126	15171	2
2126	15591	1
2126	15614	1
2126	15727	3
2126	15842	2
2126	16423	3
2126	16542	2
2126	16671	1
2126	16721	5
2126	16766	2
2126	16781	4
2126	16783	3
2126	16800	1
2126	16970	3
2126	17012	3
2126	17570	1
2126	17668	2
2126	17795	2
2126	17965	3
2126	18208	3
2126	18245	4
2126	18675	1
2126	19518	3
2126	19524	1
2126	19831	1
2139	2158	2
2139	2187	1
2139	2563	9
2139	2648	10
2139	2868	4
2139	2915	7
2139	3076	9
2139	3435	13
2139	3783	1
2139	3837	30
2139	4103	2
2139	4170	17
2139	4797	2
2139	5015	6
2139	5038	1
2139	5043	30
2139	5811	6
2139	5813	20
2139	5849	13
2139	5897	8
2139	5904	9
2139	5945	1
2139	6570	1
2139	6836	7
2139	7027	22
2139	7287	4
2139	7333	2
2139	7527	5
2139	7568	2
2139	7739	1
2139	7748	12
2139	8176	3
2139	8372	3
2139	8883	2
2139	9351	2
2139	9358	12
2139	9378	1
2139	9535	1
2139	10338	2
2139	10580	1
2139	10650	3
2139	11169	8
2139	11816	3
2139	11950	10
2139	12037	2
2139	12307	6
2139	12321	18
2139	13425	25
2139	13543	2
2139	13640	21
2139	13969	8
2139	14279	10
2139	14392	3
2139	14541	2
2139	14543	3
2139	14562	8
2139	14767	2
2139	14856	1
2139	14869	4
2139	15004	2
2139	15568	11
2139	15804	1
2139	15902	3
2139	15986	6
2139	16124	2
2139	16347	6
2139	16721	2
2139	16783	1
2139	16821	5
2139	16970	27
2139	17012	1
2139	17570	16
2139	17668	2
2139	18208	1
2139	18501	5
2139	18600	1
2139	18675	3
2139	18807	22
2139	18977	8
2139	19524	1
2139	19528	3
2139	19544	3
2139	19744	1
2158	2187	5
2158	2915	3
2158	3076	1
2158	3352	6
2158	3421	2
2158	3783	5
2158	3837	3
2158	3888	1
2158	4103	1
2158	4538	1
2158	4626	1
2158	4635	2
2158	4907	2
2158	4928	4
2158	5813	1
2158	5849	3
2158	5945	5
2158	6570	6
2158	6836	3
2158	7027	4
2158	7158	1
2158	7321	9
2158	7333	3
2158	7568	3
2158	7739	1
2158	7748	3
2158	7965	2
2158	8176	31
2158	9028	1
2158	9351	1
2158	9358	1
2158	9378	7
2158	9531	1
2158	9535	6
2158	9899	1
2158	9915	3
2158	10248	5
2158	10338	1
2158	10580	1
2158	10650	1
2158	11648	1
2158	12037	4
2158	12321	1
2158	13267	1
2158	13330	4
2158	13423	4
2158	13425	2
2158	13640	3
2158	13907	1
2158	14273	7
2158	14279	5
2158	14392	5
2158	14541	1
2158	14562	3
2158	15004	1
2158	15591	1
2158	15614	2
2158	15727	3
2158	15842	1
2158	15902	3
2158	16124	3
2158	16423	2
2158	16542	1
2158	16671	1
2158	16721	3
2158	16766	1
2158	16781	1
2158	16783	3
2158	16800	1
2158	16940	2
2158	16970	2
2158	17248	1
2158	17570	4
2158	17668	1
2158	17795	5
2158	18208	1
2158	18245	3
2158	18675	1
2158	18807	4
2158	18977	1
2158	19518	3
2158	19524	1
2187	2648	20
2187	2868	4
2187	2915	2
2187	3076	5
2187	3352	9
2187	3421	9
2187	3783	9
2187	3837	2
